datetime,External dew-point temp. (°C),Global radiation (W/m²),Max. adaptive temp. (°C),Daily running mean temp. (°C),Direct radiation (W/m²),Wet-bulb temperature (°C),Wind speed (m/s),Solar azimuth (deg.),Diffuse radiation (W/m²),Dry-bulb temperature (°C)
2003-01-11 19:30:00,8.18,0.000,23.76,5.95,0.000,8.90,5.00,265.6,0.000,9.70
2003-01-11 20:30:00,8.07,0.000,23.76,5.95,0.000,8.70,5.00,277.5,0.000,9.40
2003-01-11 21:30:00,7.86,0.000,23.76,5.95,0.000,8.50,4.00,291.1,0.000,9.20
2003-01-11 22:30:00,7.35,0.000,23.76,5.95,0.000,8.10,5.00,307.8,0.000,8.90
2003-01-11 23:30:00,7.34,0.000,23.76,5.95,0.000,8.00,4.00,329.3,0.000,8.70
2003-01-12 00:30:00,7.54,0.000,23.76,5.95,0.000,8.10,3.00,355.8,0.000,8.70
2003-01-12 01:30:00,7.45,0.000,24.04,6.79,0.000,8.10,3.00,23.0,0.000,8.80
2003-01-12 02:30:00,7.74,0.000,24.04,6.79,0.000,8.20,3.00,46.2,0.000,8.70
2003-01-12 03:30:00,7.64,0.000,24.04,6.79,0.000,8.20,5.00,64.2,0.000,8.80
2003-01-12 04:30:00,7.45,0.000,24.04,6.79,0.000,8.10,4.00,78.5,0.000,8.80
2003-01-12 05:30:00,7.35,0.000,24.04,6.79,0.000,8.10,6.00,90.8,0.000,8.90
2003-01-12 06:30:00,7.04,0.000,24.04,6.79,0.000,7.90,6.00,102.1,0.000,8.80
2003-01-12 07:30:00,6.93,0.000,24.04,6.79,0.000,7.70,5.00,113.2,0.000,8.50
2003-01-12 08:30:00,6.72,0.000,24.04,6.79,0.000,7.50,6.00,124.6,0.000,8.30
2003-01-12 09:30:00,6.84,44.000,24.04,6.79,19.133,7.80,6.00,136.6,42.000,8.80
2003-01-12 10:30:00,6.64,74.000,24.04,6.79,14.899,7.90,6.00,149.5,71.000,9.20
2003-01-12 11:30:00,6.55,56.000,24.04,6.79,3.776,8.00,6.00,163.3,55.000,9.50
2003-01-12 12:30:00,6.11,50.000,24.04,6.79,0.000,7.50,9.00,177.7,50.000,8.90
2003-01-12 13:30:00,5.57,60.000,24.04,6.79,0.000,6.90,7.00,192.3,60.000,8.20
2003-01-12 14:30:00,5.34,75.000,24.04,6.79,17.794,6.80,6.00,206.3,71.000,8.20
2003-01-12 15:30:00,3.41,66.000,24.04,6.79,58.100,5.90,6.00,219.5,58.000,8.10
2003-01-12 16:30:00,3.68,23.000,24.04,6.79,0.000,5.50,5.00,231.8,23.000,7.10
2003-01-12 17:30:00,3.04,0.000,24.04,6.79,0.000,4.70,5.00,243.3,0.000,6.10
2003-01-12 18:30:00,2.72,0.000,24.04,6.79,0.000,4.30,6.00,254.4,0.000,5.60
2003-01-12 19:30:00,2.51,0.000,24.04,6.79,0.000,4.00,6.00,265.6,0.000,5.20
2003-01-12 20:30:00,2.19,0.000,24.04,6.79,0.000,3.70,6.00,277.5,0.000,4.90
2003-01-12 21:30:00,2.01,0.000,24.04,6.79,0.000,3.90,7.00,291.1,0.000,5.40
2003-01-12 22:30:00,1.97,0.000,24.04,6.79,0.000,4.10,6.00,307.8,0.000,5.80
2003-01-12 23:30:00,2.92,0.000,24.04,6.79,0.000,4.60,6.00,329.2,0.000,6.00
2003-01-13 00:30:00,3.26,0.000,24.04,6.79,0.000,4.90,5.00,355.7,0.000,6.30
2003-01-13 01:30:00,3.62,0.000,24.10,6.95,0.000,4.90,4.00,22.8,0.000,6.00
2003-01-13 02:30:00,3.86,0.000,24.10,6.95,0.000,4.90,5.00,45.9,0.000,5.80
2003-01-13 03:30:00,3.74,0.000,24.10,6.95,0.000,4.90,4.00,63.9,0.000,5.90
2003-01-13 04:30:00,3.62,0.000,24.10,6.95,0.000,4.90,4.00,78.3,0.000,6.00
2003-01-13 05:30:00,2.68,0.000,24.10,6.95,0.000,4.50,5.00,90.6,0.000,6.00
2003-01-13 06:30:00,2.42,0.000,24.10,6.95,0.000,3.80,4.00,102.0,0.000,4.90
2003-01-13 07:30:00,2.18,0.000,24.10,6.95,0.000,3.20,4.00,113.0,0.000,4.00
2003-01-13 08:30:00,1.83,0.000,24.10,6.95,0.000,3.00,5.00,124.4,0.000,3.90
2003-01-13 09:30:00,1.77,8.000,24.10,6.95,18.812,3.20,5.00,136.4,6.000,4.30
2003-01-13 10:30:00,2.42,56.000,24.10,6.95,58.988,4.50,5.00,149.4,44.000,6.20
2003-01-13 11:30:00,2.96,113.000,24.10,6.95,74.853,5.30,7.00,163.2,93.000,7.30
2003-01-13 12:30:00,3.42,118.000,24.10,6.95,44.331,5.80,7.00,177.7,105.000,7.90
2003-01-13 13:30:00,3.88,82.000,24.10,6.95,10.721,6.10,9.00,192.2,79.000,8.10
2003-01-13 14:30:00,4.69,48.000,24.10,6.95,0.000,6.10,11.00,206.3,48.000,7.40
2003-01-13 15:30:00,4.04,26.000,24.10,6.95,0.000,5.40,11.00,219.5,26.000,6.60
2003-01-13 16:30:00,4.92,6.000,24.10,6.95,0.000,6.00,11.00,231.8,6.000,7.00
2003-01-13 17:30:00,5.57,0.000,24.10,6.95,0.000,6.60,11.00,243.4,0.000,7.60
2003-01-13 18:30:00,6.31,0.000,24.10,6.95,0.000,7.20,11.00,254.5,0.000,8.10
2003-01-13 19:30:00,6.93,0.000,24.10,6.95,0.000,7.80,11.00,265.6,0.000,8.70
2003-01-13 20:30:00,7.77,0.000,24.10,6.95,0.000,8.50,11.00,277.6,0.000,9.30
2003-01-13 21:30:00,7.80,0.000,24.10,6.95,0.000,8.80,11.00,291.1,0.000,9.90
2003-01-13 22:30:00,4.68,0.000,24.10,6.95,0.000,7.10,8.00,307.8,0.000,9.40
2003-01-13 23:30:00,3.65,0.000,24.10,6.95,0.000,5.90,8.00,329.2,0.000,7.90
2003-01-14 00:30:00,2.85,0.000,24.10,6.95,0.000,5.20,8.00,355.5,0.000,7.20
2003-01-14 01:30:00,2.49,0.000,24.09,6.94,0.000,4.90,7.00,22.5,0.000,6.90
2003-01-14 02:30:00,1.10,0.000,24.09,6.94,0.000,4.30,7.00,45.6,0.000,6.80
2003-01-14 03:30:00,0.02,0.000,24.09,6.94,0.000,3.30,8.00,63.7,0.000,5.70
2003-01-14 04:30:00,0.70,0.000,24.09,6.94,0.000,3.00,7.00,78.1,0.000,4.70
2003-01-14 05:30:00,-0.11,0.000,24.09,6.94,0.000,2.80,7.00,90.4,0.000,4.90
2003-01-14 06:30:00,-1.22,0.000,24.09,6.94,0.000,2.30,7.00,101.8,0.000,4.80
2003-01-14 07:30:00,-2.06,0.000,24.09,6.94,0.000,2.10,8.00,112.9,0.000,5.00
2003-01-14 08:30:00,-1.22,0.000,24.09,6.94,0.000,2.30,8.00,124.2,0.000,4.80
2003-01-14 09:30:00,-1.29,19.000,24.09,6.94,64.684,2.50,8.00,136.3,12.000,5.20
2003-01-14 10:30:00,-0.74,81.000,24.09,6.94,209.113,3.10,8.00,149.2,38.000,5.90
2003-01-14 11:30:00,-1.12,178.000,24.09,6.94,433.844,3.40,7.00,163.1,61.000,6.70
2003-01-14 12:30:00,-1.17,243.000,24.09,6.94,581.065,3.60,8.00,177.6,71.000,7.10
2003-01-14 13:30:00,-1.22,228.000,24.09,6.94,544.525,3.80,7.00,192.1,74.000,7.50
2003-01-14 14:30:00,-0.31,146.000,24.09,6.94,359.305,4.20,6.00,206.2,63.000,7.60
2003-01-14 15:30:00,0.38,66.000,24.09,6.94,180.431,4.30,7.00,219.5,40.000,7.30
2003-01-14 16:30:00,0.69,15.000,24.09,6.94,0.000,4.20,6.00,231.8,15.000,6.90
2003-01-14 17:30:00,1.14,0.000,24.09,6.94,0.000,4.10,6.00,243.4,0.000,6.40
2003-01-14 18:30:00,1.39,0.000,24.09,6.94,0.000,4.30,6.00,254.5,0.000,6.60
2003-01-14 19:30:00,2.48,0.000,24.09,6.94,0.000,5.00,6.00,265.7,0.000,7.10
2003-01-14 20:30:00,2.73,0.000,24.09,6.94,0.000,5.10,7.00,277.6,0.000,7.10
2003-01-14 21:30:00,3.33,0.000,24.09,6.94,0.000,5.40,8.00,291.2,0.000,7.20
2003-01-14 22:30:00,4.03,0.000,24.09,6.94,0.000,5.60,7.00,307.8,0.000,7.00
2003-01-14 23:30:00,4.26,0.000,24.09,6.94,0.000,5.60,8.00,329.1,0.000,6.80
2003-01-15 00:30:00,3.81,0.000,24.09,6.94,0.000,5.40,7.00,355.4,0.000,6.80
2003-01-15 01:30:00,3.72,0.000,24.05,6.83,0.000,5.10,6.00,22.3,0.000,6.30
2003-01-15 02:30:00,3.29,0.000,24.05,6.83,0.000,4.70,6.00,45.4,0.000,5.90
2003-01-15 03:30:00,3.08,0.000,24.05,6.83,0.000,4.40,5.00,63.4,0.000,5.50
2003-01-15 04:30:00,2.74,0.000,24.05,6.83,0.000,4.20,4.00,77.9,0.000,5.40
2003-01-15 05:30:00,3.41,0.000,24.05,6.83,0.000,4.70,4.00,90.2,0.000,5.80
2003-01-15 06:30:00,3.84,0.000,24.05,6.83,0.000,5.10,5.00,101.6,0.000,6.20
2003-01-15 07:30:00,2.32,2.000,24.05,6.83,0.000,3.70,6.00,112.7,2.000,4.80
2003-01-15 08:30:00,2.15,14.000,24.05,6.83,0.000,3.30,5.00,124.1,14.000,4.20
2003-01-15 09:30:00,2.13,63.000,24.05,6.83,136.065,3.40,5.00,136.1,48.000,4.40
2003-01-15 10:30:00,1.36,113.000,24.05,6.83,105.795,3.20,5.00,149.1,91.000,4.60
2003-01-15 11:30:00,1.67,176.000,24.05,6.83,293.804,3.60,5.00,163.0,96.000,5.10
2003-01-15 12:30:00,0.17,224.000,24.05,6.83,465.070,3.30,5.00,177.5,85.000,5.60
2003-01-15 13:30:00,-0.36,202.000,24.05,6.83,405.728,3.20,5.00,192.1,86.000,5.80
2003-01-15 14:30:00,-0.52,135.000,24.05,6.83,273.209,3.30,6.00,206.2,71.000,6.10
2003-01-15 15:30:00,-0.18,57.000,24.05,6.83,101.736,3.60,5.00,219.5,42.000,6.40
2003-01-15 16:30:00,0.12,11.000,24.05,6.83,0.000,3.50,4.00,231.8,11.000,6.00
2003-01-15 17:30:00,0.15,0.000,24.05,6.83,0.000,3.40,4.00,243.4,0.000,5.80
2003-01-15 18:30:00,0.00,0.000,24.05,6.83,0.000,2.90,4.00,254.6,0.000,5.00
2003-01-15 19:30:00,0.68,0.000,24.05,6.83,0.000,2.60,3.00,265.8,0.000,4.00
2003-01-15 20:30:00,0.60,0.000,24.05,6.83,0.000,2.00,2.00,277.7,0.000,3.00
2003-01-15 21:30:00,0.08,0.000,24.05,6.83,0.000,1.80,3.00,291.2,0.000,3.00
2003-01-15 22:30:00,0.27,0.000,24.05,6.83,0.000,1.70,4.00,307.9,0.000,2.70
2003-01-15 23:30:00,0.35,0.000,24.05,6.83,0.000,1.50,3.00,329.1,0.000,2.30
2003-01-16 00:30:00,0.71,0.000,24.05,6.83,0.000,1.70,3.00,355.2,0.000,2.40
2003-01-16 01:30:00,0.89,0.000,23.92,6.43,0.000,2.00,3.00,22.1,0.000,2.80
2003-01-16 02:30:00,1.35,0.000,23.92,6.43,0.000,2.30,3.00,45.1,0.000,3.00
2003-01-16 03:30:00,1.50,0.000,23.92,6.43,0.000,2.70,3.00,63.2,0.000,3.60
2003-01-16 04:30:00,1.61,0.000,23.92,6.43,0.000,2.80,3.00,77.7,0.000,3.70
2003-01-16 05:30:00,2.84,0.000,23.92,6.43,0.000,3.70,4.00,90.0,0.000,4.40
2003-01-16 06:30:00,2.92,0.000,23.92,6.43,0.000,3.90,4.00,101.4,0.000,4.70
2003-01-16 07:30:00,3.69,3.000,23.92,6.43,0.000,4.40,5.00,112.5,3.000,5.00
2003-01-16 08:30:00,4.00,19.000,23.92,6.43,0.000,4.70,6.00,123.9,19.000,5.30
2003-01-16 09:30:00,4.94,47.000,23.92,6.43,0.000,5.60,6.00,136.0,47.000,6.20
2003-01-16 10:30:00,6.20,44.000,23.92,6.43,0.000,6.70,5.00,148.9,44.000,7.20
2003-01-16 11:30:00,8.26,28.000,23.92,6.43,0.000,8.70,6.00,162.8,28.000,9.20
2003-01-16 12:30:00,8.79,28.000,23.92,6.43,0.000,9.40,6.00,177.4,28.000,10.10
2003-01-16 13:30:00,9.04,21.000,23.92,6.43,0.000,9.80,7.00,192.0,21.000,10.70
2003-01-16 14:30:00,9.07,10.000,23.92,6.43,0.000,10.00,7.00,206.2,10.000,11.10
2003-01-16 15:30:00,9.56,3.000,23.92,6.43,0.000,10.30,7.00,219.5,3.000,11.20
2003-01-16 16:30:00,9.45,0.000,23.92,6.43,0.000,10.20,7.00,231.9,0.000,11.10
2003-01-16 17:30:00,9.22,0.000,23.92,6.43,0.000,10.30,7.00,243.5,0.000,11.60
2003-01-16 18:30:00,9.62,0.000,23.92,6.43,0.000,10.60,9.00,254.6,0.000,11.80
2003-01-16 19:30:00,8.85,0.000,23.92,6.43,0.000,10.20,9.00,265.8,0.000,11.80
2003-01-16 20:30:00,7.55,0.000,23.92,6.43,0.000,9.60,10.00,277.7,0.000,11.90
2003-01-16 21:30:00,6.31,0.000,23.92,6.43,0.000,8.60,9.00,291.3,0.000,11.00
2003-01-16 22:30:00,6.19,0.000,23.92,6.43,0.000,8.40,9.00,307.9,0.000,10.70
2003-01-16 23:30:00,5.17,0.000,23.92,6.43,0.000,7.80,10.00,329.1,0.000,10.40
2003-01-17 00:30:00,5.41,0.000,23.92,6.43,0.000,8.00,10.00,355.1,0.000,10.60
2003-01-17 01:30:00,5.70,0.000,24.05,6.80,0.000,7.70,10.00,21.8,0.000,9.70
2003-01-17 02:30:00,5.36,0.000,24.05,6.80,0.000,7.20,8.00,44.9,0.000,9.00
2003-01-17 03:30:00,4.45,0.000,24.05,6.80,0.000,6.40,9.00,62.9,0.000,8.20
2003-01-17 04:30:00,3.88,0.000,24.05,6.80,0.000,6.10,8.00,77.4,0.000,8.10
2003-01-17 05:30:00,1.56,0.000,24.05,6.80,0.000,4.10,7.00,89.8,0.000,6.10
2003-01-17 06:30:00,0.34,0.000,24.05,6.80,0.000,3.80,10.00,101.2,0.000,6.40
2003-01-17 07:30:00,0.78,0.000,24.05,6.80,0.000,3.80,8.00,112.3,0.000,6.10
2003-01-17 08:30:00,0.04,0.000,24.05,6.80,0.000,3.80,7.00,123.7,0.000,6.60
2003-01-17 09:30:00,0.90,45.000,24.05,6.80,61.059,3.90,8.00,135.8,38.000,6.20
2003-01-17 10:30:00,0.61,157.000,24.05,6.80,272.377,3.90,8.00,148.8,99.000,6.40
2003-01-17 11:30:00,1.75,200.000,24.05,6.80,305.920,4.60,9.00,162.7,115.000,6.90
2003-01-17 12:30:00,0.42,199.000,24.05,6.80,249.219,4.10,7.00,177.3,123.000,6.90
2003-01-17 13:30:00,1.16,137.000,24.05,6.80,143.639,4.80,10.00,192.0,95.000,7.70
2003-01-17 14:30:00,1.85,42.000,24.05,6.80,4.149,4.80,9.00,206.2,41.000,7.20
2003-01-17 15:30:00,1.82,30.000,24.05,6.80,6.477,4.20,8.00,219.5,29.000,6.10
2003-01-17 16:30:00,1.45,14.000,24.05,6.80,26.082,4.00,8.00,231.9,13.000,6.00
2003-01-17 17:30:00,1.45,0.000,24.05,6.80,0.000,4.00,8.00,243.5,0.000,6.00
2003-01-17 18:30:00,0.88,0.000,24.05,6.80,0.000,4.00,9.00,254.7,0.000,6.40
2003-01-17 19:30:00,1.45,0.000,24.05,6.80,0.000,4.00,8.00,265.9,0.000,6.00
2003-01-17 20:30:00,-0.02,0.000,24.05,6.80,0.000,3.50,9.00,277.8,0.000,6.10
2003-01-17 21:30:00,-0.52,0.000,24.05,6.80,0.000,3.30,8.00,291.4,0.000,6.10
2003-01-17 22:30:00,0.39,0.000,24.05,6.80,0.000,3.60,9.00,307.9,0.000,6.00
2003-01-17 23:30:00,-0.13,0.000,24.05,6.80,0.000,3.40,9.00,329.1,0.000,6.00
2003-01-18 00:30:00,0.15,0.000,24.05,6.80,0.000,3.40,10.00,354.9,0.000,5.80
2003-01-18 01:30:00,0.47,0.000,24.04,6.79,0.000,3.30,10.00,21.6,0.000,5.40
2003-01-18 02:30:00,0.88,0.000,24.04,6.79,0.000,3.40,10.00,44.6,0.000,5.30
2003-01-18 03:30:00,0.49,0.000,24.04,6.79,0.000,3.80,10.00,62.7,0.000,6.30
2003-01-18 04:30:00,0.49,0.000,24.04,6.79,0.000,3.80,11.00,77.2,0.000,6.30
2003-01-18 05:30:00,0.51,0.000,24.04,6.79,0.000,3.70,11.00,89.6,0.000,6.10
2003-01-18 06:30:00,-0.64,0.000,24.04,6.79,0.000,3.20,10.00,101.0,0.000,6.00
2003-01-18 07:30:00,-0.08,1.000,24.04,6.79,0.000,3.20,10.00,112.2,1.000,5.60
2003-01-18 08:30:00,0.17,10.000,24.04,6.79,0.000,3.30,8.00,123.6,10.000,5.60
2003-01-18 09:30:00,-0.05,54.000,24.04,6.79,85.454,3.10,6.00,135.7,44.000,5.40
2003-01-18 10:30:00,-0.05,92.000,24.04,6.79,51.018,3.10,6.00,148.7,81.000,5.40
2003-01-18 11:30:00,-0.52,91.000,24.04,6.79,14.245,3.30,6.00,162.6,87.000,6.10
2003-01-18 12:30:00,-0.64,80.000,24.04,6.79,6.490,3.20,6.00,177.2,78.000,6.00
2003-01-18 13:30:00,-0.74,92.000,24.04,6.79,6.761,3.10,6.00,191.9,90.000,5.90
2003-01-18 14:30:00,-0.78,107.000,24.04,6.79,20.443,3.20,6.00,206.2,102.000,6.10
2003-01-18 15:30:00,-2.35,74.000,24.04,6.79,50.634,2.90,6.00,219.5,66.000,6.60
2003-01-18 16:30:00,-1.69,22.000,24.04,6.79,119.224,2.80,6.00,231.9,17.000,6.00
2003-01-18 17:30:00,-1.20,0.000,24.04,6.79,0.000,2.70,4.00,243.6,0.000,5.50
2003-01-18 18:30:00,-1.44,0.000,24.04,6.79,0.000,2.10,4.00,254.8,0.000,4.60
2003-01-18 19:30:00,-1.51,0.000,24.04,6.79,0.000,1.50,3.00,266.0,0.000,3.60
2003-01-18 20:30:00,-1.85,0.000,24.04,6.79,0.000,0.90,3.00,277.9,0.000,2.80
2003-01-18 21:30:00,-2.34,0.000,24.04,6.79,0.000,0.60,3.00,291.5,0.000,2.60
2003-01-18 22:30:00,-1.92,0.000,24.04,6.79,0.000,0.40,3.00,308.0,0.000,2.00
2003-01-18 23:30:00,-1.56,0.000,24.04,6.79,0.000,0.30,3.00,329.1,0.000,1.60
2003-01-19 00:30:00,-1.56,0.000,24.04,6.79,0.000,0.30,3.00,354.8,0.000,1.60
2003-01-19 01:30:00,-0.82,0.000,23.92,6.42,0.000,0.90,3.00,21.4,0.000,2.10
2003-01-19 02:30:00,-0.01,0.000,23.92,6.42,0.000,1.30,4.00,44.3,0.000,2.20
2003-01-19 03:30:00,-0.24,0.000,23.92,6.42,0.000,1.20,5.00,62.4,0.000,2.20
2003-01-19 04:30:00,-0.96,0.000,23.92,6.42,0.000,0.90,4.00,77.0,0.000,2.20
2003-01-19 05:30:00,-1.11,0.000,23.92,6.42,0.000,0.90,4.00,89.4,0.000,2.30
2003-01-19 06:30:00,-1.20,0.000,23.92,6.42,0.000,0.80,4.00,100.8,0.000,2.20
2003-01-19 07:30:00,-1.17,1.000,23.92,6.42,0.000,0.40,3.00,112.0,1.000,1.50
2003-01-19 08:30:00,-1.07,20.000,23.92,6.42,0.000,0.20,2.00,123.4,20.000,1.10
2003-01-19 09:30:00,-0.39,82.000,23.92,6.42,251.011,0.90,2.00,135.5,52.000,1.80
2003-01-19 10:30:00,-0.34,154.000,23.92,6.42,357.152,1.10,3.00,148.5,76.000,2.10
2003-01-19 11:30:00,-0.46,220.000,23.92,6.42,486.154,1.40,2.00,162.5,82.000,2.70
2003-01-19 12:30:00,-0.79,235.000,23.92,6.42,430.239,1.90,3.00,177.1,101.000,3.80
2003-01-19 13:30:00,-1.01,228.000,23.92,6.42,360.847,2.10,4.00,191.9,120.000,4.30
2003-01-19 14:30:00,-0.46,194.000,23.92,6.42,398.853,2.60,3.00,206.1,95.000,4.80
2003-01-19 15:30:00,-1.48,95.000,23.92,6.42,296.874,2.20,3.00,219.5,47.000,4.80
2003-01-19 16:30:00,-1.48,22.000,23.92,6.42,197.319,1.80,3.00,232.0,13.000,4.10
2003-01-19 17:30:00,-0.36,0.000,23.92,6.42,0.000,1.50,1.00,243.6,0.000,2.80
2003-01-19 18:30:00,-0.97,0.000,23.92,6.42,0.000,0.60,1.00,254.8,0.000,1.70
2003-01-19 19:30:00,-0.59,0.000,23.92,6.42,0.000,0.40,2.00,266.1,0.000,1.10
2003-01-19 20:30:00,-0.55,0.000,23.92,6.42,0.000,0.30,2.00,278.0,0.000,0.90
2003-01-19 21:30:00,-0.78,0.000,23.92,6.42,0.000,0.50,3.00,291.6,0.000,1.40
2003-01-19 22:30:00,-0.45,0.000,23.92,6.42,0.000,0.70,3.00,308.1,0.000,1.50
2003-01-19 23:30:00,-0.40,0.000,23.92,6.42,0.000,0.60,3.00,329.1,0.000,1.30
2003-01-20 00:30:00,-0.49,0.000,23.92,6.42,0.000,0.50,2.00,354.7,0.000,1.20
2003-01-20 01:30:00,-0.57,0.000,23.65,5.60,0.000,1.00,4.00,21.2,0.000,2.10
2003-01-20 02:30:00,0.09,0.000,23.65,5.60,0.000,1.40,5.00,44.1,0.000,2.30
2003-01-20 03:30:00,0.27,0.000,23.65,5.60,0.000,1.70,5.00,62.2,0.000,2.70
2003-01-20 04:30:00,0.15,0.000,23.65,5.60,0.000,2.00,6.00,76.7,0.000,3.30
2003-01-20 05:30:00,0.45,0.000,23.65,5.60,0.000,2.00,7.00,89.2,0.000,3.10
2003-01-20 06:30:00,0.33,0.000,23.65,5.60,0.000,1.20,7.00,100.6,0.000,1.80
2003-01-20 07:30:00,0.29,0.000,23.65,5.60,0.000,1.30,8.00,111.8,0.000,2.00
2003-01-20 08:30:00,0.37,2.000,23.65,5.60,0.000,1.10,8.00,123.2,2.000,1.60
2003-01-20 09:30:00,0.22,4.000,23.65,5.60,0.000,1.10,9.00,135.3,4.000,1.70
2003-01-20 10:30:00,0.15,10.000,23.65,5.60,0.000,0.60,8.00,148.4,10.000,0.90
2003-01-20 11:30:00,-0.17,18.000,23.65,5.60,0.000,0.70,9.00,162.4,18.000,1.30
2003-01-20 12:30:00,-0.22,23.000,23.65,5.60,0.000,0.80,9.00,177.0,23.000,1.50
2003-01-20 13:30:00,0.12,21.000,23.65,5.60,0.000,1.00,9.00,191.8,21.000,1.60
2003-01-20 14:30:00,0.21,13.000,23.65,5.60,0.000,0.80,9.00,206.1,13.000,1.20
2003-01-20 15:30:00,-0.49,6.000,23.65,5.60,0.000,0.80,9.00,219.6,6.000,1.70
2003-01-20 16:30:00,-0.43,1.000,23.65,5.60,0.000,1.00,9.00,232.0,1.000,2.00
2003-01-20 17:30:00,0.18,0.000,23.65,5.60,0.000,1.20,8.00,243.7,0.000,1.90
2003-01-20 18:30:00,-0.01,0.000,23.65,5.60,0.000,1.30,8.00,254.9,0.000,2.20
2003-01-20 19:30:00,-0.10,0.000,23.65,5.60,0.000,1.20,8.00,266.2,0.000,2.10
2003-01-20 20:30:00,-0.06,0.000,23.65,5.60,0.000,1.10,7.00,278.1,0.000,1.90
2003-01-20 21:30:00,-0.94,0.000,23.65,5.60,0.000,1.20,6.00,291.7,0.000,2.70
2003-01-20 22:30:00,-0.82,0.000,23.65,5.60,0.000,0.90,7.00,308.1,0.000,2.10
2003-01-20 23:30:00,-1.16,0.000,23.65,5.60,0.000,0.70,6.00,329.1,0.000,2.00
2003-01-21 00:30:00,-1.72,0.000,23.65,5.60,0.000,0.30,6.00,354.6,0.000,1.70
2003-01-21 01:30:00,-1.56,0.000,23.41,4.88,0.000,0.30,5.00,20.9,0.000,1.60
2003-01-21 02:30:00,-1.62,0.000,23.41,4.88,0.000,0.40,5.00,43.8,0.000,1.80
2003-01-21 03:30:00,-1.51,0.000,23.41,4.88,0.000,0.20,5.00,61.9,0.000,1.40
2003-01-21 04:30:00,-1.51,0.000,23.41,4.88,0.000,0.20,5.00,76.5,0.000,1.40
2003-01-21 05:30:00,-1.37,0.000,23.41,4.88,0.000,0.20,4.00,89.0,0.000,1.30
2003-01-21 06:30:00,-1.34,0.000,23.41,4.88,0.000,-0.20,3.00,100.4,0.000,0.70
2003-01-21 07:30:00,-1.06,2.000,23.41,4.88,0.000,-0.30,2.00,111.6,2.000,0.30
2003-01-21 08:30:00,-1.08,19.000,23.41,4.88,0.000,-0.20,2.00,123.0,19.000,0.50
2003-01-21 09:30:00,-1.08,68.000,23.41,4.88,152.181,-0.20,2.00,135.2,49.000,0.50
2003-01-21 10:30:00,-1.17,118.000,23.41,4.88,187.247,0.10,1.00,148.2,76.000,1.00
2003-01-21 11:30:00,-0.39,142.000,23.41,4.88,172.230,0.90,0.00,162.2,92.000,1.80
2003-01-21 12:30:00,-0.28,147.000,23.41,4.88,131.921,1.30,1.00,176.9,105.000,2.40
2003-01-21 13:30:00,0.64,127.000,23.41,4.88,81.545,1.90,1.00,191.8,102.000,2.80
2003-01-21 14:30:00,0.49,88.000,23.41,4.88,19.551,1.90,2.00,206.1,83.000,2.90
2003-01-21 15:30:00,-0.19,49.000,23.41,4.88,0.000,1.80,1.00,219.6,49.000,3.20
2003-01-21 16:30:00,-0.52,14.000,23.41,4.88,0.000,1.20,2.00,232.1,14.000,2.40
2003-01-21 17:30:00,-0.82,0.000,23.41,4.88,0.000,0.90,3.00,243.8,0.000,2.10
2003-01-21 18:30:00,-1.71,0.000,23.41,4.88,0.000,0.60,4.00,255.0,0.000,2.20
2003-01-21 19:30:00,-2.45,0.000,23.41,4.88,0.000,0.20,4.00,266.3,0.000,2.00
2003-01-21 20:30:00,-1.82,0.000,23.41,4.88,0.000,0.50,4.00,278.2,0.000,2.10
2003-01-21 21:30:00,-1.35,0.000,23.41,4.88,0.000,0.80,5.00,291.8,0.000,2.30
2003-01-21 22:30:00,-1.25,0.000,23.41,4.88,0.000,0.90,5.00,308.2,0.000,2.40
2003-01-21 23:30:00,-0.45,0.000,23.41,4.88,0.000,0.40,5.00,329.1,0.000,1.00
2003-01-22 00:30:00,-0.40,0.000,23.41,4.88,0.000,0.30,3.00,354.5,0.000,0.80
2003-01-22 01:30:00,-0.31,0.000,23.20,4.24,0.000,0.40,3.00,20.7,0.000,0.90
2003-01-22 02:30:00,-0.64,0.000,23.20,4.24,0.000,0.20,3.00,43.6,0.000,0.80
2003-01-22 03:30:00,-0.31,0.000,23.20,4.24,0.000,0.40,2.00,61.7,0.000,0.90
2003-01-22 04:30:00,0.00,0.000,23.20,4.24,0.000,0.60,1.00,76.3,0.000,1.00
2003-01-22 05:30:00,-0.13,0.000,23.20,4.24,0.000,0.60,1.00,88.8,0.000,1.10
2003-01-22 06:30:00,0.10,0.000,23.20,4.24,0.000,0.70,2.00,100.2,0.000,1.10
2003-01-22 07:30:00,0.21,4.000,23.20,4.24,0.000,0.80,3.00,111.4,4.000,1.20
2003-01-22 08:30:00,-0.02,32.000,23.20,4.24,0.000,1.00,4.00,122.9,32.000,1.70
2003-01-22 09:30:00,1.00,116.000,23.20,4.24,352.417,1.70,3.00,135.0,71.000,2.20
2003-01-22 10:30:00,2.02,222.000,23.20,4.24,444.106,2.80,5.00,148.1,121.000,3.40
2003-01-22 11:30:00,2.69,270.000,23.20,4.24,476.688,3.80,5.00,162.1,130.000,4.70
2003-01-22 12:30:00,2.74,270.000,23.20,4.24,456.546,4.20,5.00,176.9,123.000,5.40
2003-01-22 13:30:00,3.29,195.000,23.20,4.24,289.982,4.70,5.00,191.7,105.000,5.90
